transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T11203,U006,,Expense,travel,2697 INR,Card,Kolkata,Metro recharge
T2500,U096,18-12-22,Income,salary,50892,Upi,Kolkata,Monthly salary
T1854,U109,,Expense,utilities,2120,Banktransfer,Pune,Electricity bill
T6289,U067,01/30/2023,Expense,food,1103,Crd,Ban,Restaurant dinner
T7575,U005,03-12-2023,Expense,rent,8164,Csh,Ahmedabad,Accommodation rent
T11079,U091,2022-03-25,Expense,rent,2787,Card,Chennai,Room rent
T1772,U142,2024-09-18,Expense,travel,2495,Crd,Chennai,Fuel payment
T10815,U120,01/06/2024,Expense,travel,4964,Upi,Lucknow,Travel expense
T4528,U095,2023-06-23,Expense,food,$1056,Upi,Delhi,Dominos pizza
T7188,U013,2024-03-01,Expense,utilities,₹341,Upi,Unknown,WiFi recharge
T1842,U110,07/07/2021,Expense,education,5294,Crd,Del,Training program
T12586,U038,2023-04-15,Expense,rent,1382,Bank Transfer,Jaipur,Lease payment
T12609,U003,05/28/2024,Expense,utilities,8439,Card,Ahm,Water bill
T0268,U022,04/11/2021,Expense,rent,2236,Bank_Transfer,Luc,Room rent
T5623,U058,20-12-2023,Expense,food,3401,Unknown,Pune,Lunch at restaurant
T3690,U036,2023-10-26,Expense,rent,3255,Unknown,Hyderabad,Accommodation rent
T1585,U059,18-05-23,Expense,food,3157,Csh,Ahm,Dominos pizza
T8985,U122,2022-03-27,Expense,utilities,7222,Banktransfer,Mumbai,Gas bill
T0641,U128,2024-11-29,Expense,food,693,Crd,Kolkata,Swiggy order
T12811,U011,30-07-2023,Expense,utilities,9009,Csh,Che,Broadband bill
T4274,U074,08/26/2022,Expense,utilities,₹9818,Bank Transfer,Che,Utility payment
T1918,U124,06/25/2024,Expense,savings,₹1948,Csh,Luc,Emergency fund
T5688,U077,06-08-21,Expense,entertainment,7217,Crd,Pune,Theatre booking
T9291,U130,2022-11-19,Expense,food,6196,Bank Transfer,Jaipur,Starbucks coffee
T6114,U127,09-06-21,Expense,utilities,2951,Upi,Del,Broadband bill
T1060,U148,,Income,investment,63686,Upi,Pune,Equity investment
T5364,U004,10/03/2022,Expense,rent,$5540,Csh,Hyderabad,Lease payment
T9103,U079,01/20/2024,Expense,nan,399,Upi,Unknown,General transaction
T11304,U072,2022-06-03,Expense,entertainment,0,Upi,Delhi,Spotify premium
T12658,U125,11/16/2021,Expense,food,9015,Crd,Kolkata,Swiggy order
T12557,U010,03-02-23,Expense,rent,₹6980,Cash,Luc,Room rent
T0001,U007,2022-05-17,Expense,rent,₹32651,Csh,Jaipur,Apartment rent
T8815,U050,2023-11-29,Expense,food,8003,Csh,Ahmedabad,Restaurant dinner
T0829,U032,20-12-23,Expense,rent,7860,Bank Transfr,Delhi,Home rent
T2866,U124,,Expense,food,3709,Crd,Jaipur,Zomato order
T3420,U057,2022-11-02,Expense,rent,12011,Cash,Jaipur,Home rent
T5314,U018,2022-11-03,Income,bonus,363983,Upi,Jaipur,Festival bonus
T1149,U052,07/04/2021,Expense,education,3468,Cash,Luc,Udemy course
T12351,U150,2021-10-15,Expense,utilities,6569,Upi,Jai,Water bill
T4583,U060,2024-12-05,Expense,utilities,8524,Cash,Delhi,Gas bill
T7289,U069,2023-06-22,Expense,food,4767,Cash,Chennai,Starbucks coffee
T7110,U003,03/20/2024,Expense,entertainment,2157,Card,Jai,Disney Plus
T4629,U019,12/30/2022,Expense,entertainment,₹5279,Card,Chennai,Gaming subscription
T4668,U041,07-04-23,Expense,entertainment,3989,Csh,Delhi,Disney Plus
T4337,U126,2021-01-10,Expense,entertainment,1131,Bank Transfer,Chennai,Amazon Prime
T11979,U016,,Expense,food,8202,Banktransfer,Bangalore,Zomato order
T11934,U019,27-02-24,Expense,entertainment,4453,Cash,Hyderabad,Movie ticket
T3000,U027,26-08-24,Expense,food,,Bank Transfer,Ahmedabad,Zomato order
T1473,U009,30-08-2024,Expense,health,$4062,Crd,Mumbai,Doctor consultation
T10318,U029,03-11-21,Expense,savings,,Upi,Lucknow,Savings account deposit
T8030,U136,2021-02-14,Expense,rent,5806,Crd,Bangalore,Accommodation rent
T6174,U045,2024-09-14,Expense,rent,3834,Crd,Unknown,Monthly house rent
T0734,U050,2023-10-30,Expense,food,₹1723,Bank Transfer,Bangalore,Lunch at restaurant
T12588,U001,11/01/2024,Expense,food,1809,Csh,Ban,Zomato order
T13133,U051,08-05-21,Expense,entertainment,-500,Crd,Unknown,Amazon Prime
T8318,U036,02/18/2023,Expense,rent,10604,Csh,Kol,Lease payment
T1946,U130,17-04-23,Expense,utilities,₹2754,Bank_Transfer,Ban,Gas bill
T6482,U031,06/27/2024,Expense,rent,$7486,Card,Che,Lease payment
T2745,U122,,Expense,entertainment,7941,Upi,Ahm,Concert ticket
T11681,U031,2023-02-23,Expense,education,3065,Card,Bangalore,Library fees
T8499,U072,07/18/2021,Expense,travel,8202,Card,Del,Fuel payment
T6739,U126,11/29/2021,Expense,travel,₹7607,Upi,Delhi,Ola cab
T5144,U061,08-01-24,Expense,entertainment,1197,Cash,Che,Theatre booking
T12286,U014,01-08-22,Expense,rent,$333,Crd,Kol,Accommodation rent
T1191,U144,30-11-21,Expense,health,6707,Card,Unknown,Dental treatment
T0216,U078,31-07-22,Expense,travel,8840,Upi,Hyd,Flight booking
T13894,U042,07/30/2024,Expense,food,3878,Csh,Pun,Zomato order
T5036,U025,,Expense,education,9121,Unknown,Mum,Book purchase
T8023,U150,2023-03-08,Income,investment,33062,Cash,Bangalore,SIP investment
T4163,U038,2021-11-05,Expense,travel,2766,Bank Transfer,Jai,Ola cab
T5162,U008,03/06/2021,Expense,education,9029,Csh,Luc,Udemy course
T2327,U030,10/18/2022,Expense,travel,3754,Cash,Pune,Bus ticket
T5654,U039,29-03-2021,Expense,education,1492,Upi,Bangalore,Educational material
T4507,U128,25-10-21,Income,bonus,11032,Card,Delhi,Annual bonus
T11595,U140,2024-01-12,Expense,education,7019,Unknown,Che,School fees
T1787,U038,2024-05-13,Expense,food,883,Csh,Bangalore,Family dinner
T13476,U119,2021-06-04,Expense,savings,7639,Bank_Transfer,Unknown,Emergency fund
T2094,U130,2023-07-14,Income,salary,22327,Unknown,Pune,Salary credit
T8928,U027,02-05-23,Expense,education,8286,Bank Transfr,Unknown,College fees
T1839,U007,11/18/2023,Expense,others,8039,Csh,Delhi,Miscellaneous purchase
T10741,U018,2022-10-13,Expense,rent,22033,Card,Unknown,Home rent
T7174,U137,2022-03-26,Income,others,38967,Bank_Transfer,Ahm,Miscellaneous purchase
T13695,U039,11/22/2022,Expense,entertainment,₹2506,Banktransfer,Lucknow,Netflix subscription
T9790,U049,2022-03-13,Expense,travel,7104,Upi,Ahmedabad,Taxi fare
T13572,U073,01/19/2024,Expense,food,$4364,Bank Transfer,Che,Swiggy order
T5080,U111,2021-02-26,Expense,food,3002,Cash,Lucknow,Cafe breakfast
T10627,U139,2024-01-19,Expense,education,8082,Bank Transfer,Lucknow,Library fees
T11008,U109,05/03/2024,Expense,travel,6963,Csh,Kolkata,Ola cab
T10381,U140,26-06-2023,Expense,entertainment,9685,Unknown,Unknown,Spotify premium
T11128,U124,02/18/2023,Expense,utilities,9392,Upi,Ahm,Gas bill
T9012,U142,03-08-22,Expense,nan,2764,Card,Ahmedabad,General transaction
T13086,U039,01/22/2021,Expense,entertainment,2163,Cash,Kol,Gaming subscription
T4625,U131,07/15/2024,Expense,rent,-500,Upi,Mum,Apartment rent
T7229,U101,01-09-2021,Income,salary,15931,Bank Transfr,Chennai,Salary credit
T0116,U143,2023-03-07,Expense,rent,1614,Bank_Transfer,Delhi,Lease payment
T5458,U013,26-05-2023,Expense,rent,13530,Crd,Ban,Apartment rent
T3547,U150,15-04-2022,Expense,rent,7047,Cash,Hyderabad,Flat rent
T8424,U056,06/01/2024,Expense,food,4313,Unknown,Delhi,Restaurant dinner
T4887,U117,2023-08-20,Expense,food,4577,Cash,Jaipur,Lunch at restaurant
T8872,U032,2021-07-31,Expense,rent,36727,Card,Delhi,Room rent
T6494,U138,22-05-2023,Expense,rent,999999999,Upi,Kolkata,Lease payment
T4570,U094,30-01-2021,Expense,rent,5009,Crd,Hyd,PG rent
T3378,U001,2021-01-07,Expense,food,4178,Crd,Kolkata,Cafe breakfast
T5465,U042,2021-03-03,Expense,entertainment,₹2717,Upi,Lucknow,Amazon Prime
T13300,U072,2022-10-20,Expense,food,1819,Cash,Luc,Family dinner
T6394,U062,22-09-22,Expense,others,5393,Csh,Ahmedabad,Other payment
T10080,U076,05/26/2022,Expense,food,3993,Unknown,Mum,Swiggy order
T2412,U040,2022-05-07,Expense,food,$273,Crd,Bangalore,Burger King meal
T12513,U095,2024-01-07,Expense,utilities,999999,Csh,Hyd,Broadband bill
T13320,U016,07/25/2024,Expense,travel,6408,Card,Lucknow,Ola cab
T4415,U101,2024-06-05,Expense,education,1554,Cash,Lucknow,Exam fees
T6155,U086,04/28/2021,Expense,education,6434,Card,Lucknow,Udemy course
T12147,U102,2023-09-15,Income,others,32223,Cash,Jaipur,Other payment
T13998,U101,2021-12-02,Income,bonus,₹22047,Crd,Bangalore,Performance bonus
T2253,U060,,Expense,food,2707,Upi,Chennai,Restaurant dinner
T3584,U095,2021-06-30,Income,freelance,45625,Bank Transfer,Chennai,Client payment
T10417,U096,2021-02-19,Expense,rent,₹38346,Upi,Luc,Rent transfer
T6736,U055,14-07-23,Expense,education,9945,Unknown,Delhi,Library fees
T5138,U074,2021-07-30,Expense,entertainment,4406,Bank Transfer,Delhi,Spotify premium
T3951,U126,08-04-2024,Expense,rent,$45300,Bank Transfer,Chennai,Lease payment
T8149,U086,,Expense,travel,5625,Unknown,Luc,Bus ticket
T9721,U136,07/18/2022,Expense,rent,45429,Crd,Hyd,Accommodation rent
T6226,U017,2023-02-17,Expense,food,Rs.4169,Upi,Pune,Swiggy order
T13840,U067,21-10-22,Expense,utilities,2349,Upi,Hyderabad,WiFi recharge
T13659,U030,04/13/2022,Expense,education,₹2772,Crd,Che,Book purchase
T10468,U023,2022-12-20,Expense,entertainment,8005,Card,Lucknow,Netflix subscription
T3345,U089,30-05-2022,Expense,utilities,9329,Csh,Hyderabad,EB payment
T5492,U068,01/05/2022,Expense,education,999999,Card,Mumbai,Educational material
T8996,U095,26-02-2024,Expense,food,524,Crd,Mumbai,Cafe breakfast
T4146,U130,2021-07-06,Expense,entertainment,8532,Crd,Ahmedabad,Disney Plus
T5065,U039,2022-05-11,Expense,food,2470,Crd,Delhi,Food delivery
T5022,U094,2023-07-22,Expense,travel,3864,Cash,Jaipur,Train ticket
T12433,U064,2021-01-02,Expense,utilities,677,Upi,Unknown,Utility payment
T10112,U120,,Expense,travel,$4390,Card,Delhi,Bus ticket
T0872,U010,2023-01-16,Expense,food,5470,Card,Jaipur,Food delivery
T13150,U009,2023-06-09,Expense,rent,145,Bank Transfer,Pun,Monthly house rent
T11555,U074,2024-03-25,Expense,utilities,₹6242,Upi,Unknown,Internet bill
T0318,U055,2024-04-29,Expense,travel,6160,Cash,Luc,Ola cab
T2197,U136,24-11-21,Expense,rent,,Csh,Mum,Rental payment
T11241,U081,12/29/2022,Expense,rent,$48972,Card,Kolkata,Home rent
T4620,U115,2024-11-01,Income,nan,59813,Banktransfer,Pune,General transaction
T3954,U074,13-01-21,Expense,food,6815,Csh,Delhi,Lunch at restaurant
T10551,U028,07/11/2024,Expense,travel,6515,Banktransfer,Bangalore,Airport transfer
T13504,U087,2021-02-24,Expense,food,1417,Upi,Pune,Cafe breakfast
T8964,U139,2023-05-26,Expense,entertainment,Rs.8529,Card,Unknown,Disney Plus
T8132,U070,04-07-2024,Expense,food,4092,Card,Chennai,Dominos pizza
T11355,U076,12/29/2021,Expense,education,8305,Cash,Pun,Book purchase
T12689,U010,2021-09-29,Income,freelance,329642,Upi,Kolkata,Website project
T12779,U041,2022-07-10,Expense,savings,Rs.1082,Upi,Ban,Monthly savings
T4562,U006,12/28/2023,Expense,rent,9542,Bank Transfer,Kolkata,Rental payment
T9625,U150,23-02-22,Expense,entertainment,8851,Csh,Kolkata,Disney Plus
T6372,U035,17-06-22,Expense,food,8397,Bank Transfer,Delhi,Burger King meal
T5257,U007,03/09/2024,Expense,health,9276,Csh,Hyderabad,Doctor consultation
T6780,U132,2022-06-03,Expense,health,5612,Bank Transfer,Bangalore,Health checkup
T12614,U110,06/21/2021,Income,salary,22733,Cash,Lucknow,Salary received
T4880,U132,17-08-2021,Expense,food,4326,Card,Jai,Family dinner
T5466,U003,07/14/2024,Expense,travel,₹6903,Cash,Kolkata,Fuel payment
T3201,U129,2022-08-11,Expense,food,2533,Upi,Lucknow,Cafe breakfast
T12392,U092,2021-01-25,Income,investment,₹45810,Cash,Kol,Investment deposit
T13298,U051,01/07/2024,Expense,travel,₹887,Card,Chennai,Ola cab
T13177,U006,2024-05-27,Expense,utilities,1531,Csh,Mumbai,Electricity bill
T11304,U134,2022-06-01,Expense,savings,5296,Card,Hyderabad,Transfer to savings
T13820,U023,09/08/2022,Expense,rent,8335 INR,Bank_Transfer,Jai,Flat rent
T4215,U127,12-09-2024,Expense,travel,6457,Crd,Hyderabad,Fuel payment
T4294,U110,01/11/2024,Expense,utilities,2847,Csh,Lucknow,Internet bill
T8062,U085,02-12-23,Expense,entertainment,5822,Upi,Jaipur,OTT subscription
T0976,U039,21-11-23,Expense,rent,43936,Bank Transfr,Kol,PG rent
T3928,U037,04-02-22,Expense,rent,5238,Cash,Unknown,Flat rent
T6050,U003,24-10-2024,Expense,travel,3057,Cash,Delhi,Train ticket
T4440,U007,2024-01-22,Expense,travel,3307,Card,Hyd,Uber ride
T1219,U114,20-03-23,Expense,entertainment,₹6394,Upi,Jaipur,Netflix subscription
T13528,U081,2022-06-23,Expense,education,₹8144,Upi,Kolkata,Exam fees
T13613,U137,14-10-22,Expense,rent,₹3999,Bank_Transfer,Ban,Monthly house rent
T3322,U138,2022-02-03,Expense,utilities,9886,Card,Lucknow,Electricity bill
T13527,U149,2022-10-05,Expense,education,6328,Cash,Mumbai,College fees
T9470,U003,02/23/2023,Expense,savings,2572,Bank Transfer,Delhi,Emergency fund
T1357,U064,2024-06-13,Income,salary,73413,Csh,Unknown,Company payroll
T11791,U093,2024-06-14,Income,investment,$49776,Upi,Del,Investment deposit
T1965,U004,25-05-2021,Expense,food,4302,Crd,Kolkata,Family dinner
T13568,U127,07/17/2024,Expense,travel,Rs.2050,Cash,Chennai,Bus ticket
T10755,U066,2024-07-21,Expense,rent,35760,Cash,Jaipur,Flat rent
T3365,U083,03-06-21,Expense,education,2892,Bank Transfr,Mum,Educational material
T13145,U032,2021-08-22,Expense,food,8345,Banktransfer,Delhi,Lunch at restaurant
T6093,U128,2022-11-25,Expense,education,3386,Csh,Kolkata,Library fees
T6752,U150,20-12-2024,Expense,food,7573,Upi,Pune,Zomato order
T1116,U114,2023-01-01,Expense,rent,28899,Csh,Unknown,Apartment rent
T1466,U060,07/16/2024,Expense,travel,1989,Banktransfer,Pun,Travel expense
T9010,U058,08/25/2024,Expense,utilities,999999999,Banktransfer,Mumbai,Mobile recharge
T0386,U119,09-01-22,Expense,rent,7554,Upi,Delhi,Flat rent
T6921,U017,2022-11-26,Expense,food,634,Card,Chennai,Burger King meal
T10621,U100,09/08/2024,Expense,rent,7372,Upi,Unknown,Flat rent
T4423,U092,2022-10-20,Expense,food,₹6189,Crd,Del,Lunch at restaurant
T7709,U036,14-06-2024,Expense,utilities,₹1735,Crd,Pun,Electricity bill
T13324,U113,06/03/2021,Expense,food,Rs.1320,Crd,Kolkata,Cafe breakfast
T0628,U146,09/24/2021,Expense,travel,2417,Cash,Ban,Airport transfer
T11383,U143,12/02/2022,Expense,travel,2116,Upi,Ahm,Ola cab
T13230,U023,26-09-24,Expense,entertainment,$8903,Banktransfer,Bangalore,OTT subscription
T4766,U070,02/03/2021,Income,salary,34257,Upi,Ahm,Salary received
T7430,U014,03/16/2021,Expense,food,₹7082,Bank Transfr,Mum,Restaurant dinner
T10229,U016,2023-05-02,Income,freelance,44732,Unknown,Jaipur,Consulting income
T13512,U067,05/03/2022,Expense,education,8315,Bank Transfr,Chennai,Educational material
T1056,U010,11/03/2023,Expense,travel,2952,Unknown,Pun,Ola cab
T3225,U003,25-07-2022,Expense,food,4026,Upi,Pune,Zomato order
T0934,U143,2021-12-10,Expense,entertainment,999999999,Cash,Jaipur,Concert ticket
T1784,U026,08/28/2023,Expense,utilities,Rs.5081,Cash,Bangalore,Gas bill
T11225,U092,2022-03-09,Expense,food,₹4005,Cash,Mumbai,Cafe breakfast
T0888,U128,2021-08-24,Expense,utilities,2678,Banktransfer,Bangalore,Broadband bill
T1864,U047,2021-07-12,Expense,rent,Rs.5880,Card,Che,Home rent
T7478,U043,2023-04-04,Expense,rent,3501,Bank_Transfer,Delhi,Home rent
T3367,U086,19-07-24,Expense,rent,$20887,Crd,Hyderabad,Monthly house rent
T6765,U080,23-11-24,Expense,rent,12152,Crd,Chennai,PG rent
T2091,U113,04/01/2024,Expense,health,8309,Cash,Chennai,Doctor consultation
T12515,U102,2022-04-24,Expense,food,,Upi,Delhi,Restaurant dinner
T9599,U141,10/01/2021,Expense,entertainment,4473,Cash,Pune,Concert ticket
T2025,U103,26-09-23,Expense,nan,,Upi,Jaipur,General transaction
T5463,U038,16-04-24,Expense,travel,3690,Upi,Hyderabad,Airport transfer
T13607,U135,27-03-23,Expense,travel,1267,Bank_Transfer,Hyderabad,Bus ticket
T8283,U091,09/15/2024,Expense,education,9394,Upi,Che,Educational material
T7264,U098,20-02-2023,Expense,food,7861,Upi,Chennai,Food delivery
T3743,U024,2021-03-27,Expense,education,₹7829,Upi,Ahm,Book purchase
T11502,U150,12/03/2022,Expense,food,330,Bank Transfr,Hyderabad,Burger King meal
T7806,U057,2022-10-16,Income,others,$18053,Bank Transfer,Del,Misc expense
T1216,U042,31-01-22,Income,investment,31183,Bank Transfer,Jaipur,Investment deposit
T3784,U101,07-02-23,Expense,education,5291,Upi,Del,Online course
T12259,U079,03-05-2024,Expense,utilities,4137,Unknown,Pun,Power bill
T0548,U088,24-04-24,Expense,utilities,$2623,Upi,Luc,Electricity bill
T10991,U092,2021-02-17,Expense,travel,6534,Bank Transfer,Ahmedabad,Flight booking
T12931,U030,10/06/2023,Expense,rent,19438,Banktransfer,Lucknow,Rent transfer
T8787,U127,13-07-24,Expense,utilities,-1000,Upi,Jai,Water bill
T9040,U071,27-08-24,Expense,entertainment,2278,Upi,Ahmedabad,Netflix subscription
T9211,U120,09/29/2023,Expense,travel,9984,Card,Mum,Taxi fare
T0854,U024,05-10-23,Expense,education,9363,Upi,Jaipur,College fees
T4889,U027,11/05/2023,Expense,food,9907,Card,Del,Starbucks coffee
T13076,U138,07/31/2021,Expense,travel,6997,Upi,Del,Airport transfer
T3447,U149,2021-05-08,Expense,travel,5005,Cash,Jai,Uber ride
T11029,U005,12/30/2021,Expense,entertainment,8898,Crd,Jai,Weekend movie
T10458,U020,2024-09-28,Expense,food,4871,Bank Transfer,Kolkata,Swiggy order
T4664,U121,,Income,bonus,$67937,Bank_Transfer,Unknown,Annual bonus
T13217,U099,01/28/2021,Expense,food,999999,Unknown,Pun,Dominos pizza
T9039,U018,05/22/2023,Expense,food,-1000,Banktransfer,Lucknow,Starbucks coffee
T12367,U120,08/07/2024,Expense,rent,26728,Unknown,Pune,Monthly house rent
T4122,U026,,Expense,utilities,9341,Crd,Bangalore,Broadband bill
T7230,U004,21-06-24,Expense,entertainment,2987,Csh,Luc,Spotify premium
T8598,U036,04-05-22,Income,others,13526,Csh,Jaipur,Other payment
T2561,U017,05/25/2024,Expense,food,8674,Bank Transfr,Mumbai,Restaurant dinner
T11569,U116,11/28/2022,Expense,food,8384,Csh,Kolkata,Lunch at restaurant
T13271,U120,2024-08-15,Expense,food,4986,Banktransfer,Bangalore,Cafe breakfast
T8802,U111,2024-05-11,Expense,travel,798,Bank Transfr,Pun,Metro recharge
T7588,U126,2021-09-27,Expense,utilities,196 INR,Cash,Ban,Gas bill
T12121,U116,28-10-24,Expense,entertainment,6781,Upi,Hyderabad,OTT subscription
T3096,U071,10/11/2021,Expense,others,5603,Card,Mumbai,Miscellaneous purchase
T11031,U013,09-04-2021,Expense,rent,8440,Csh,Chennai,Flat rent
T9922,U042,03/15/2023,Expense,travel,6289,Banktransfer,Ahmedabad,Ola cab
T1456,U069,2021-07-19,Expense,food,,Unknown,Pune,Swiggy order
T3943,U119,,Expense,rent,5017,Crd,Unknown,Apartment rent
T0061,U122,01/12/2023,Expense,savings,8643,Unknown,Pune,Savings account deposit
T10277,U140,2021-10-24,Expense,entertainment,$1720,Crd,Hyderabad,Movie ticket
T4320,U021,10/17/2024,Expense,food,495,Crd,Bangalore,Zomato order
T3490,U083,14-08-2024,Income,others,10748,Cash,Mumbai,Other payment
T5240,U102,01/12/2023,Expense,rent,38937,Csh,Che,Home rent
T1952,U017,07/12/2021,Expense,entertainment,9977,Banktransfer,Pune,Disney Plus
T4696,U014,2024-11-12,Expense,travel,707,Upi,Chennai,Ola cab
T7504,U039,2021-10-24,Expense,travel,4272,Banktransfer,Mum,Taxi fare
T10230,U084,01-06-21,Expense,rent,2672,Card,Ahm,Rental payment
T8087,U053,05/07/2023,Income,bonus,₹20358,Cash,Jaipur,Annual bonus
T2794,U101,2024-07-08,Expense,health,7389,Cash,Jaipur,Doctor consultation
T10233,U063,07-03-2022,Expense,utilities,8528,Card,Mumbai,Mobile recharge
T8265,U134,27-05-21,Expense,rent,2171,Upi,Ban,Flat rent
T5058,U103,2024-03-07,Expense,education,1820,Bank Transfer,Mumbai,Educational material
T7054,U133,02-08-2023,Expense,utilities,Rs.925,Card,Unknown,Electricity bill
T10143,U099,04/05/2023,Expense,travel,2303,Csh,Ban,Metro recharge
T7186,U105,10/12/2024,Expense,entertainment,$8561,Card,Chennai,Gaming subscription
T10605,U090,02-12-22,Expense,entertainment,1840,Unknown,Mumbai,Netflix subscription
T9126,U141,2022-12-11,Income,bonus,13272,Bank_Transfer,Hyderabad,Festival bonus
T1601,U037,15-02-2023,Expense,utilities,8015,Cash,Jaipur,Gas bill
T8059,U094,2022-12-14,Expense,food,5301,Csh,Ahmedabad,Starbucks coffee
T9424,U045,10-04-21,Expense,health,7586,Upi,Unknown,Blood test
T11428,U141,2021-06-28,Expense,utilities,5832,Banktransfer,Che,WiFi recharge
T4282,U056,2021-04-10,Expense,food,4796,Cash,Bangalore,Family dinner
T6728,U122,11/15/2022,Expense,education,Rs.7298,Upi,Chennai,School fees
T0839,U041,05/27/2024,Expense,rent,6952,Unknown,Kolkata,Flat rent
T3759,U080,2024-06-07,Expense,education,9703,Upi,Jaipur,Library fees
T12266,U070,2021-04-29,Expense,travel,8154,Upi,Jaipur,Flight booking
T5195,U135,08/23/2024,Expense,utilities,5501,Bank Transfr,Pune,Internet bill
T7334,U054,2023-11-27,Expense,travel,6472,Card,Chennai,Fuel payment
T6399,U123,10/22/2022,Expense,education,6576,Upi,Mumbai,Exam fees
T7997,U114,04/08/2024,Expense,others,7434,Upi,Ahmedabad,Miscellaneous purchase
T6526,U043,16-10-23,Expense,utilities,7086,Unknown,Mumbai,Water bill
T6117,U033,01/19/2024,Expense,food,$609,Cash,Unknown,Swiggy order
T1642,U105,10/01/2024,Income,salary,₹71916,Cash,Unknown,Monthly salary
T8624,U061,2021-04-11,Income,investment,$12564,Crd,Jaipur,SIP investment
T0931,U045,05-06-2022,Income,others,57399,Card,Jai,Cash withdrawal
T5537,U077,2022-10-27,Expense,utilities,8886,Upi,Kolkata,Power bill
T12786,U134,2022-06-06,Expense,rent,45903,Card,Hyderabad,Flat rent
T4926,U076,07/08/2022,Income,others,17353,Upi,Jai,Misc expense
T8449,U015,15-09-22,Income,bonus,34198,Cash,Kolkata,Performance bonus
